source,fund_name,date,nav_per_unit,sale_price,repurchase_price,total_nav,units,status
utt-amis,Jikimu Fund,2021-03-09,140.5173,140.5173,137.7069,17254462739.9163,122792484.555,extracted
utt-amis,Liquid Fund,2021-03-09,270.2424,270.2424,270.2424,170949193904.731,632577323.2374,extracted
utt-amis,Bond Fund,2021-03-09,107.6134,107.6134,107.6134,73598432777.2208,683915151.3847,extracted
utt-amis,Umoja Fund,2021-03-08,687.3715,687.3715,680.4978,240749967530.046,350247233.2925,extracted
utt-amis,Wekeza Maisha Fund,2021-03-08,551.0316,551.0316,540.011,1501757683.9311,2725356.5185,extracted
utt-amis,Watoto Fund,2021-03-08,422.3754,422.3754,418.1516,3810267595.7045,9021046.2893,extracted
utt-amis,Jikimu Fund,2021-03-08,140.4803,140.4803,137.6707,17247994479.3061,122778745.9737,extracted
utt-amis,Liquid Fund,2021-03-08,270.1532,270.1532,270.1532,170353577706.432,630581302.5271,extracted
utt-amis,Bond Fund,2021-03-08,107.5766,107.5766,107.5766,73465011003.1304,682908963.087,extracted
utt-amis,Umoja Fund,2021-03-05,687.0044,687.0044,680.1344,240609468404.925,350229862.4916,extracted
utt-amis,Wekeza Maisha Fund,2021-03-05,550.5774,550.5774,539.5659,1499424123.5392,2723366.5878,extracted
utt-amis,Watoto Fund,2021-03-05,422.0663,422.0663,417.8457,3801100096.0672,9005930.2282,extracted
utt-amis,Jikimu Fund,2021-03-05,140.3563,140.3563,137.5491,17231385766.9818,122768913.8536,extracted
utt-amis,Liquid Fund,2021-03-05,269.8835,269.8835,269.8835,169868783181.569,629415181.8055,extracted
utt-amis,Bond Fund,2021-03-05,107.4658,107.4658,107.4658,73205182509.693,681195153.1301,extracted
utt-amis,Umoja Fund,2021-03-04,686.8835,686.8835,680.0146,240727140654.62,350462850.5359,extracted
utt-amis,Wekeza Maisha Fund,2021-03-04,550.4253,550.4253,539.4168,1499542189.4843,2724333.5184,extracted
utt-amis,Watoto Fund,2021-03-04,421.9671,421.9671,417.7474,3814127707.7342,9038922.6115,extracted
utt-amis,Jikimu Fund,2021-03-04,140.3111,140.3111,137.5049,17224604530.5354,122760067.5733,extracted
utt-amis,Liquid Fund,2021-03-04,269.7944,269.7944,269.7944,169252072595.732,627337310.3989,extracted
utt-amis,Bond Fund,2021-03-04,107.4288,107.4288,107.4288,73252586227.4398,681871180.856,extracted
utt-amis,Umoja Fund,2021-03-03,686.5065,686.5065,679.6414,240589248948.144,350454460.2293,extracted
utt-amis,Wekeza Maisha Fund,2021-03-03,550.2738,550.2738,539.2683,1499129406.206,2724333.5184,extracted
utt-amis,Watoto Fund,2021-03-03,421.7441,421.7441,417.5267,3811510764.9564,9037496.4299,extracted
utt-amis,Jikimu Fund,2021-03-03,140.2443,140.2443,137.4394,17215697644.2505,122755076.2831,extracted
utt-amis,Liquid Fund,2021-03-03,269.7043,269.7043,269.7043,168409413071.313,624422484.2374,extracted
utt-amis,Bond Fund,2021-03-03,107.3919,107.3919,107.3919,72968147432.1288,679456750.536,extracted
utt-amis,Umoja Fund,2021-03-02,686.383,686.383,679.5191,240541946044.405,350448601.2568,extracted
utt-amis,Wekeza Maisha Fund,2021-03-02,550.1223,550.1223,539.1199,1498186594.6549,2723370.0009,extracted
utt-amis,Watoto Fund,2021-03-02,421.6414,421.6414,417.425,3809797742.9359,9035634.4775,extracted
utt-amis,Jikimu Fund,2021-03-02,140.2011,140.2011,137.3971,17209504855.7745,122748728.0758,extracted
utt-amis,Liquid Fund,2021-03-02,269.6139,269.6139,269.6139,168085804075.032,623431601.7348,extracted
utt-amis,Bond Fund,2021-03-02,107.3559,107.3559,107.3559,72034440796.8045,670987474.0924,extracted
utt-amis,Umoja Fund,2021-03-01,686.1579,686.1579,679.2963,240431766109.878,350402960.5512,extracted
utt-amis,Wekeza Maisha Fund,2021-03-01,549.9706,549.9706,538.9712,1496573436.286,2721188.066,extracted
utt-amis,Watoto Fund,2021-03-01,421.6623,421.6623,417.4457,3808341193.5441,9031733.2514,extracted
utt-amis,Jikimu Fund,2021-03-01,140.1895,140.1895,137.3857,17203603210.3969,122716778.4648,extracted
utt-amis,Liquid Fund,2021-03-01,269.5238,269.5238,269.5238,166508166420.788,617786552.8564,extracted
utt-amis,Bond Fund,2021-03-01,107.3198,107.3198,107.3198,71408330788.7489,665378724.2602,extracted
utt-amis,Umoja Fund,2021-02-26,685.792,685.792,678.9341,240301444065.357,350399893.0757,extracted
utt-amis,Wekeza Maisha Fund,2021-02-26,549.5158,549.5158,538.5255,1493400451.4136,2717666.1401,extracted
utt-amis,Watoto Fund,2021-02-26,421.3549,421.3549,417.1413,3804717894.1739,9029723.2035,extracted
utt-amis,Jikimu Fund,2021-02-26,140.1034,140.1034,137.3014,17192593401.912,122713573.664,extracted
utt-amis,Liquid Fund,2021-02-26,269.2599,269.2599,269.2599,165759525581.226,615611574.477,extracted
utt-amis,Bond Fund,2021-02-26,108.2078,108.2078,108.2078,71726030690.9268,662854449.8772,extracted
utt-amis,Umoja Fund,2021-02-25,685.6685,685.6685,678.8118,240255301625.748,350395730.1477,extracted
utt-amis,Wekeza Maisha Fund,2021-02-25,549.3639,549.3639,538.3766,1492100649.0134,2716051.4111,extracted
utt-amis,Watoto Fund,2021-02-25,421.2511,421.2511,417.0386,3805704208.3067,9034289.1069,extracted
utt-amis,Jikimu Fund,2021-02-25,140.0747,140.0747,137.2732,17187861775.259,122704969.6511,extracted
utt-amis,Liquid Fund,2021-02-25,269.1692,269.1692,269.1692,165474061996.903,614758428.5996,extracted
utt-amis,Bond Fund,2021-02-25,108.1703,108.1703,108.1703,71646770364.0597,662351642.477,extracted
utt-amis,Umoja Fund,2021-02-24,685.6521,685.6521,678.7956,240370275802.193,350571754.5479,extracted
utt-amis,Wekeza Maisha Fund,2021-02-24,549.2121,549.2121,538.2279,1488482382.6261,2710214.1303,extracted
utt-amis,Watoto Fund,2021-02-24,421.1483,421.1483,416.9368,3804293109.2352,9033143.9602,extracted
utt-amis,Jikimu Fund,2021-02-24,140.0462,140.0462,137.2453,17185768598.3721,122714998.019,extracted
utt-amis,Liquid Fund,2021-02-24,269.0786,269.0786,269.0786,165050404032.916,613391149.2554,extracted
utt-amis,Bond Fund,2021-02-24,108.1327,108.1327,108.1327,71493851914.0061,661167812.3521,extracted
utt-amis,Umoja Fund,2021-02-23,685.5288,685.5288,678.6735,240326862798.287,350571520.8552,extracted
utt-amis,Wekeza Maisha Fund,2021-02-23,549.06,549.06,538.0788,1486273718.5475,2706942.3019,extracted
utt-amis,Watoto Fund,2021-02-23,421.0456,421.0456,416.8352,3802912352.9931,9032066.8369,extracted
utt-amis,Jikimu Fund,2021-02-23,140.0173,140.0173,137.217,17199642315.4997,122839385.8935,extracted
utt-amis,Liquid Fund,2021-02-23,268.9877,268.9877,268.9877,164797640677.613,612658714.3314,extracted
utt-amis,Bond Fund,2021-02-23,108.0951,108.0951,108.0951,71296147620.5731,659568462.7156,extracted
utt-amis,Umoja Fund,2021-02-22,685.4054,685.4054,678.5513,240279363568.951,350565330.0171,extracted
utt-amis,Wekeza Maisha Fund,2021-02-22,548.9076,548.9076,537.9295,1485826303.1904,2706878.5389,extracted
utt-amis,Watoto Fund,2021-02-22,420.9426,420.9426,416.7332,3797086739.1737,9020438.1732,extracted
utt-amis,Jikimu Fund,2021-02-22,139.9886,139.9886,137.1888,17188546717.64,122785323.1371,extracted
utt-amis,Liquid Fund,2021-02-22,268.897,268.897,268.897,164405760249.946,611407896.335,extracted
utt-amis,Bond Fund,2021-02-22,108.0576,108.0576,108.0576,70807840071.7646,655278849.5831,extracted
utt-amis,Umoja Fund,2021-02-19,685.0419,685.0419,678.1915,240141735325.923,350550410.6319,extracted
utt-amis,Wekeza Maisha Fund,2021-02-19,548.0754,548.0754,537.1139,1483553477.4112,2706842.0476,extracted
utt-amis,Watoto Fund,2021-02-19,420.4456,420.4456,416.2411,3789314462.5836,9012615.3135,extracted
utt-amis,Jikimu Fund,2021-02-19,139.9022,139.9022,137.1042,17170110457.6795,122729354.0853,extracted
utt-amis,Liquid Fund,2021-02-19,268.6383,268.6383,268.6383,163958145033.307,610330416.566,extracted
utt-amis,Bond Fund,2021-02-19,107.9397,107.9397,107.9397,70495762085.7037,653103444.2444,extracted
utt-amis,Umoja Fund,2021-02-18,684.9172,684.9172,678.068,240106179209.496,350562346.6321,extracted
utt-amis,Wekeza Maisha Fund,2021-02-18,547.9699,547.9699,537.0105,1481022780.1272,2702744.7202,extracted
utt-amis,Watoto Fund,2021-02-18,420.363,420.363,416.1593,3802439388.0186,9045609.5709,extracted
utt-amis,Jikimu Fund,2021-02-18,139.8731,139.8731,137.0756,17174269842.9381,122784675.5743,extracted
utt-amis,Liquid Fund,2021-02-18,268.5504,268.5504,268.5504,162720859119.056,605923051.9034,extracted
utt-amis,Bond Fund,2021-02-18,107.9034,107.9034,107.9034,70090785798.1975,649569736.2783,extracted
utt-amis,Umoja Fund,2021-02-17,684.7943,684.7943,677.9463,240117199553.693,350641371.2905,extracted
utt-amis,Wekeza Maisha Fund,2021-02-17,547.8643,547.8643,536.907,1479537296.1379,2700554.3968,extracted
utt-amis,Watoto Fund,2021-02-17,420.2819,420.2819,416.079,3803623667.9587,9050173.1414,extracted
utt-amis,Jikimu Fund,2021-02-17,139.8417,139.8417,137.0448,17197268191.4157,122976703.2329,extracted
utt-amis,Liquid Fund,2021-02-17,268.4648,268.4648,268.4648,162146336165.388,603976199.4977,extracted
utt-amis,Bond Fund,2021-02-17,107.8669,107.8669,107.8669,69928223002.3548,648282251.4069,extracted
utt-amis,Umoja Fund,2021-02-16,684.6721,684.6721,677.8254,240073048143.123,350639450.3835,extracted
utt-amis,Wekeza Maisha Fund,2021-02-16,547.7574,547.7574,536.8022,1479148541.416,2700371.7986,extracted
utt-amis,Watoto Fund,2021-02-16,420.2019,420.2019,415.9999,3802770275.0446,9049863.7075,extracted
utt-amis,Jikimu Fund,2021-02-16,139.8047,139.8047,137.0086,17192423172.7131,122974556.805,extracted
utt-amis,Liquid Fund,2021-02-16,268.3832,268.3832,268.3832,146221009718.674,544821761.8532,extracted
utt-amis,Bond Fund,2021-02-16,107.8303,107.8303,107.8303,69792751696.3935,647246042.7203,extracted
utt-amis,Umoja Fund,2021-02-15,684.5482,684.5482,677.7027,240026552063.154,350634980.1572,extracted
utt-amis,Wekeza Maisha Fund,2021-02-15,547.6504,547.6504,536.6974,1478807760.0686,2700276.8475,extracted
utt-amis,Watoto Fund,2021-02-15,420.122,420.122,415.9208,3801696873.6789,9049030.7352,extracted
utt-amis,Jikimu Fund,2021-02-15,139.7671,139.7671,136.9718,17191675357.6055,123002304.3697,extracted
utt-amis,Liquid Fund,2021-02-15,268.3416,268.3416,268.3416,145781700368.187,543269012.6863,extracted
utt-amis,Bond Fund,2021-02-15,107.7901,107.7901,107.7901,69826872302.8248,647804383.7052,extracted
utt-amis,Umoja Fund,2021-02-12,682.4341,682.4341,675.6098,239282124848.597,350630363.861,extracted
utt-amis,Wekeza Maisha Fund,2021-02-12,547.3297,547.3297,536.3831,1476831714.5807,2698248.7107,extracted
utt-amis,Watoto Fund,2021-02-12,419.8823,419.8823,415.6834,3796879017.8933,9042722.9175,extracted
utt-amis,Jikimu Fund,2021-02-12,139.6564,139.6564,136.8632,17176325796.1196,122989925.7302,extracted
utt-amis,Liquid Fund,2021-02-12,267.9514,267.9514,267.9514,145302119257.513,542270342.7701,extracted
utt-amis,Bond Fund,2021-02-12,107.6856,107.6856,107.6856,69752796123.0867,647745054.3535,extracted
utt-amis,Umoja Fund,2021-02-11,682.2883,682.2883,675.4654,239329062574.088,350774096.668,extracted
utt-amis,Wekeza Maisha Fund,2021-02-11,547.2212,547.2212,536.2768,1494878216.1509,2731762.0552,extracted
utt-amis,Watoto Fund,2021-02-11,419.7715,419.7715,415.5738,3830862632.2007,9126066.6412,extracted
utt-amis,Jikimu Fund,2021-02-11,139.619,139.619,136.8266,17226557065.4585,123382616.1709,extracted
utt-amis,Liquid Fund,2021-02-11,267.8539,267.8539,267.8539,147250994474.318,549743796.2093,extracted
utt-amis,Bond Fund,2021-02-11,107.6488,107.6488,107.6488,69716061491.1026,647625018.3972,extracted
utt-amis,Umoja Fund,2021-02-10,682.1671,682.1671,675.3454,239282876902.307,350768732.9223,extracted
utt-amis,Wekeza Maisha Fund,2021-02-10,547.0969,547.0969,536.1549,1493024805.4857,2728995.3102,extracted
utt-amis,Watoto Fund,2021-02-10,419.6821,419.6821,415.4852,3825894954.666,9116174.6091,extracted
utt-amis,Jikimu Fund,2021-02-10,139.5823,139.5823,136.7906,17225714497.9787,123409059.2535,extracted
utt-amis,Liquid Fund,2021-02-10,267.7576,267.7576,267.7576,147964656813.836,552606772.5953,extracted
utt-amis,Bond Fund,2021-02-10,107.612,107.612,107.612,69537240091.3985,646184615.5224,extracted
utt-amis,Umoja Fund,2021-02-09,682.0446,682.0446,675.2242,239234067177.21,350760129.1899,extracted
utt-amis,Wekeza Maisha Fund,2021-02-09,546.9724,546.9724,536.033,1492685130.5165,2728995.3102,extracted
utt-amis,Watoto Fund,2021-02-09,419.5935,419.5935,415.3975,3825027196.5812,9116031.6135,extracted
utt-amis,Jikimu Fund,2021-02-09,139.5455,139.5455,136.7546,17218157980.7354,123387415.6439,extracted
utt-amis,Liquid Fund,2021-02-09,267.655,267.655,267.655,149461887500.639,558412396.8412,extracted
utt-amis,Bond Fund,2021-02-09,107.5752,107.5752,107.5752,69455757000.4546,645648621.8938,extracted
utt-amis,Umoja Fund,2021-02-08,681.9196,681.9196,675.1004,239172253087.339,350733810.3591,extracted
utt-amis,Wekeza Maisha Fund,2021-02-08,536.001,536.001,525.281,1462524250.688,2728584.8632,extracted
utt-amis,Watoto Fund,2021-02-08,409.0214,409.0214,404.9312,3725316946.3249,9107877.1628,extracted
utt-amis,Jikimu Fund,2021-02-08,139.5088,139.5088,136.7186,17210001499.9773,123361428.7317,extracted
utt-amis,Liquid Fund,2021-02-08,267.0761,267.0761,267.0761,162389071639.301,608025527.0183,extracted
utt-amis,Bond Fund,2021-02-08,107.1652,107.1652,107.1652,68939963815.3774,643305315.5463,extracted
utt-amis,Umoja Fund,2021-02-05,682.3038,682.3038,675.4808,239303584705.646,350728767.2188,extracted
utt-amis,Wekeza Maisha Fund,2021-02-05,535.5835,535.5835,524.8719,1460875099.5552,2727632.5584,extracted
utt-amis,Watoto Fund,2021-02-05,409.0874,409.0874,404.9965,3725530908.2901,9106930.9652,extracted
utt-amis,Jikimu Fund,2021-02-05,139.258,139.258,136.4728,17188154196.2327,123426707.5623,extracted
utt-amis,Liquid Fund,2021-02-05,266.8103,266.8103,266.8103,162815135886.064,610227966.0383,extracted
utt-amis,Bond Fund,2021-02-05,107.0524,107.0524,107.0524,68981819633.8893,644374147.4352,extracted
utt-amis,Umoja Fund,2021-02-04,682.1812,682.1812,675.3594,239350412935.545,350860480.1578,extracted
utt-amis,Wekeza Maisha Fund,2021-02-04,535.4797,535.4797,524.7701,1463120216.189,2732354.0388,extracted
utt-amis,Watoto Fund,2021-02-04,408.9974,408.9974,404.9074,3724329341.4944,9105997.3202,extracted
utt-amis,Jikimu Fund,2021-02-04,139.2243,139.2243,136.4398,17200104091.7708,123542428.4823,extracted
utt-amis,Liquid Fund,2021-02-04,266.7222,266.7222,266.7222,162568917426.965,609506538.6765,extracted
utt-amis,Bond Fund,2021-02-04,107.0149,107.0149,107.0149,68882713530.6439,643674145.1447,extracted
utt-amis,Umoja Fund,2021-02-03,682.0609,682.0609,675.2403,239220442078.569,350731772.8825,extracted
utt-amis,Wekeza Maisha Fund,2021-02-03,535.3408,535.3408,524.634,1462680640.0226,2732241.9606,extracted
utt-amis,Watoto Fund,2021-02-03,408.9007,408.9007,404.8117,3723268888.1313,9105557.1154,extracted
utt-amis,Jikimu Fund,2021-02-03,139.1876,139.1876,136.4039,17195579217.2239,123542428.4823,extracted
utt-amis,Liquid Fund,2021-02-03,266.634,266.634,266.634,162298941993.764,608695648.3214,extracted
utt-amis,Bond Fund,2021-02-03,106.9773,106.9773,106.9773,68776466207.2276,642907393.6934,extracted
utt-amis,Umoja Fund,2021-02-02,681.9397,681.9397,675.1203,239178617720.233,350732820.329,extracted
utt-amis,Wekeza Maisha Fund,2021-02-02,535.2019,535.2019,524.4978,1461811004.2962,2731326.4183,extracted
utt-amis,Watoto Fund,2021-02-02,408.804,408.804,404.716,3721632417.0902,9103707.6193,extracted
utt-amis,Jikimu Fund,2021-02-02,139.151,139.151,136.368,17170568153.599,123395217.8594,extracted
utt-amis,Liquid Fund,2021-02-02,266.5458,266.5458,266.5458,162030981788.485,607891768.6946,extracted
utt-amis,Bond Fund,2021-02-02,106.9403,106.9403,106.9403,67871571445.1175,634667813.3227,extracted
utt-amis,Umoja Fund,2021-02-01,681.8195,681.8195,675.0013,239127543291.565,350719724.121,extracted
utt-amis,Wekeza Maisha Fund,2021-02-01,535.0259,535.0259,524.3254,1458046395.2533,2725188.3977,extracted
utt-amis,Watoto Fund,2021-02-01,408.7066,408.7066,404.6195,3721250294.2359,9104943.2021,extracted
utt-amis,Jikimu Fund,2021-02-01,138.9702,138.9702,136.1908,17142382160.1012,123352955.8948,extracted
utt-amis,Liquid Fund,2021-02-01,266.4589,266.4589,266.4589,161911226354.538,607640613.1364,extracted
utt-amis,Bond Fund,2021-02-01,106.9018,106.9018,106.9018,67492267402.9754,631348553.4854,extracted
utt-amis,Umoja Fund,2021-01-29,681.4561,681.4561,674.6415,239022998680.107,350753332.7221,extracted
utt-amis,Wekeza Maisha Fund,2021-01-29,534.6101,534.6101,523.9179,1455332348.6861,2722231.4347,extracted
utt-amis,Watoto Fund,2021-01-29,408.4146,408.4146,404.3304,3718725030.0068,9105269.7263,extracted
utt-amis,Jikimu Fund,2021-01-29,138.8543,138.8543,136.0772,17556629989.9076,126439252.4369,extracted
utt-amis,Liquid Fund,2021-01-29,266.1955,266.1955,266.1955,161179589848.805,605493280.0178,extracted
utt-amis,Bond Fund,2021-01-29,107.7898,107.7898,107.7898,67998225761.7825,630841269.6256,extracted
utt-amis,Umoja Fund,2021-01-28,681.3377,681.3377,674.5243,238977060655.766,350746856.1433,extracted
utt-amis,Wekeza Maisha Fund,2021-01-28,534.4673,534.4673,523.778,1455483453.2975,2723241.2951,extracted
utt-amis,Watoto Fund,2021-01-28,408.3718,408.3718,404.2881,3717226208.9417,9102553.883,extracted
utt-amis,Jikimu Fund,2021-01-28,138.8271,138.8271,136.0505,17552614630.1379,126435095.6444,extracted
utt-amis,Liquid Fund,2021-01-28,266.1047,266.1047,266.1047,160897029300.812,604637946.8951,extracted
utt-amis,Bond Fund,2021-01-28,107.7512,107.7512,107.7512,67758273900.2987,628839953.1422,extracted
utt-amis,Umoja Fund,2021-01-27,681.2239,681.2239,674.4117,238906123045.251,350701303.9985,extracted
utt-amis,Wekeza Maisha Fund,2021-01-27,534.328,534.328,523.6415,1450711576.1542,2715020.5197,extracted
utt-amis,Watoto Fund,2021-01-27,408.2743,408.2743,404.1916,3758560320.4625,9205967.7818,extracted
utt-amis,Jikimu Fund,2021-01-27,138.7893,138.7893,136.0136,17581194893.5964,126675396.55,extracted
utt-amis,Liquid Fund,2021-01-27,266.0166,266.0166,266.0166,160518270630.24,603414599.8238,extracted
utt-amis,Bond Fund,2021-01-27,107.7139,107.7139,107.7139,67415528127.5753,625875871.7172,extracted
utt-amis,Umoja Fund,2021-01-26,681.1032,681.1032,674.2921,238859322408.678,350694781.9626,extracted
utt-amis,Wekeza Maisha Fund,2021-01-26,534.1883,534.1883,523.5046,1449757180.9979,2713943.8387,extracted
utt-amis,Watoto Fund,2021-01-26,408.1784,408.1784,404.0966,3757455709.2269,9205426.2244,extracted
utt-amis,Jikimu Fund,2021-01-26,138.6955,138.6955,135.9215,17548375457.4105,126524518.2316,extracted
utt-amis,Liquid Fund,2021-01-26,265.9283,265.9283,265.9283,160527596889.564,603649923.0401,extracted
utt-amis,Bond Fund,2021-01-26,107.6766,107.6766,107.6766,67295342834.6757,624976428.9239,extracted
utt-amis,Umoja Fund,2021-01-25,680.9824,680.9824,674.1725,238811083566.582,350686151.7839,extracted
utt-amis,Wekeza Maisha Fund,2021-01-25,534.0486,534.0486,523.3676,1449367824.8968,2713925.1138,extracted
utt-amis,Watoto Fund,2021-01-25,408.0824,408.0824,404.0015,3755719065.1385,9203335.9601,extracted
utt-amis,Jikimu Fund,2021-01-25,138.6576,138.6576,135.8844,17540532276.1918,126502521.6011,extracted
utt-amis,Liquid Fund,2021-01-25,265.8402,265.8402,265.8402,159821977724.575,601195614.6477,extracted
utt-amis,Bond Fund,2021-01-25,107.6393,107.6393,107.6393,66762263009.8503,620240856.5075,extracted
utt-amis,Umoja Fund,2021-01-22,680.6222,680.6222,673.816,238682279764.782,350682458.3682,extracted
utt-amis,Wekeza Maisha Fund,2021-01-22,533.6291,533.6291,522.9566,1447829543.8351,2713175.5294,extracted
utt-amis,Watoto Fund,2021-01-22,407.7944,407.7944,403.7165,3750660824.8179,9197430.9842,extracted
utt-amis,Jikimu Fund,2021-01-22,138.5438,138.5438,135.7729,17523839426.0041,126485910.6268,extracted
utt-amis,Liquid Fund,2021-01-22,265.5703,265.5703,265.5703,159602205702.071,600979218.0148,extracted
utt-amis,Bond Fund,2021-01-22,107.527,107.527,107.527,66589829319.3857,619284878.6181,extracted
utt-amis,Umoja Fund,2021-01-21,680.5017,680.5017,673.6967,238763796492.419,350864377.7926,extracted
utt-amis,Wekeza Maisha Fund,2021-01-21,533.4887,533.4887,522.8189,1449384244.234,2716804.0601,extracted
utt-amis,Watoto Fund,2021-01-21,407.6977,407.6977,403.6207,3752595124.1964,9204357.6562,extracted
utt-amis,Jikimu Fund,2021-01-21,138.5048,138.5048,135.7347,17727029283.7404,127988524.7469,extracted
utt-amis,Liquid Fund,2021-01-21,265.4812,265.4812,265.4812,159111648952.795,599332986.6059,extracted
utt-amis,Bond Fund,2021-01-21,107.4892,107.4892,107.4892,66596553339.2576,619565095.4177,extracted
utt-amis,Umoja Fund,2021-01-20,680.3817,680.3817,673.5779,238716998379.923,350857443.2275,extracted
utt-amis,Wekeza Maisha Fund,2021-01-20,533.349,533.349,522.6821,1449004862.5892,2716804.0601,extracted
utt-amis,Watoto Fund,2021-01-20,407.6017,407.6017,403.5257,3751676877.991,9204271.7676,extracted
utt-amis,Jikimu Fund,2021-01-20,138.4675,138.4675,135.6981,17719394773.4733,127967914.8041,extracted
utt-amis,Liquid Fund,2021-01-20,265.3921,265.3921,265.3921,159100633233.642,599492818.8359,extracted
utt-amis,Bond Fund,2021-01-20,107.4518,107.4518,107.4518,66384440532.6938,617806704.7892,extracted
utt-amis,Umoja Fund,2021-01-19,680.2599,680.2599,673.4573,238650537367.399,350822590.0622,extracted
utt-amis,Wekeza Maisha Fund,2021-01-19,533.2094,533.2094,522.5452,1448600454.9594,2716757.1619,extracted
utt-amis,Watoto Fund,2021-01-19,407.5048,407.5048,403.4297,3749143832.4058,9200244.794,extracted
utt-amis,Jikimu Fund,2021-01-19,138.4292,138.4292,135.6606,17721256825.8412,128016796.2724,extracted
utt-amis,Liquid Fund,2021-01-19,265.303,265.303,265.303,158759377325.64,598407765.4773,extracted
utt-amis,Bond Fund,2021-01-19,107.4141,107.4141,107.4141,65952330170.9183,614000786.162,extracted
utt-amis,Umoja Fund,2021-01-18,679.8883,679.8883,673.0895,238497926022.74,350789844.5361,extracted
utt-amis,Wekeza Maisha Fund,2021-01-18,533.0696,533.0696,522.4082,1447720533.5312,2715819.1981,extracted
utt-amis,Watoto Fund,2021-01-18,407.2906,407.2906,403.2177,3738789239.6433,9179659.3178,extracted
utt-amis,Jikimu Fund,2021-01-18,138.3513,138.3513,135.5843,17708922597.1748,127999665.9671,extracted
utt-amis,Liquid Fund,2021-01-18,265.2136,265.2136,265.2136,158754054109.661,598589451.0421,extracted
utt-amis,Bond Fund,2021-01-18,107.3763,107.3763,107.3763,65538552694.5515,610363019.1155,extracted
utt-amis,Umoja Fund,2021-01-15,679.2686,679.2686,672.4759,238287876877.275,350800654.9368,extracted
utt-amis,Wekeza Maisha Fund,2021-01-15,532.6497,532.6497,521.9967,1444717920.5151,2712323.0302,extracted
utt-amis,Watoto Fund,2021-01-15,406.8836,406.8836,402.8148,3733642127.6968,9176191.4914,extracted
utt-amis,Jikimu Fund,2021-01-15,138.2162,138.2162,135.4519,17712480033.1884,128150556.8532,extracted
utt-amis,Liquid Fund,2021-01-15,264.9459,264.9459,264.9459,157653792825.7,595041511.2716,extracted
utt-amis,Bond Fund,2021-01-15,107.2619,107.2619,107.2619,66412407607.9244,619161119.9601,extracted
utt-amis,Umoja Fund,2021-01-14,678.8935,678.8935,672.1046,238174179718.751,350827020.4822,extracted
utt-amis,Wekeza Maisha Fund,2021-01-14,532.5098,532.5098,521.8596,1443373569.075,2710510.7573,extracted
utt-amis,Watoto Fund,2021-01-14,406.6689,406.6689,402.6022,3731245523.7026,9175143.9483,extracted
utt-amis,Jikimu Fund,2021-01-14,138.1569,138.1569,135.3938,17703183116.7054,128138244.0487,extracted
utt-amis,Liquid Fund,2021-01-14,264.8545,264.8545,264.8545,157171879529.231,593427224.2822,extracted
utt-amis,Bond Fund,2021-01-14,107.2245,107.2245,107.2245,66048537976.2068,615983562.0634,extracted
utt-amis,Umoja Fund,2021-01-13,678.5216,678.5216,671.7363,238223846244.78,351092523.2141,extracted
utt-amis,Wekeza Maisha Fund,2021-01-13,532.3685,532.3685,521.7211,1444904746.666,2714106.399,extracted
utt-amis,Watoto Fund,2021-01-13,406.4531,406.4531,402.3886,3732896358.0275,9184076.3474,extracted
utt-amis,Jikimu Fund,2021-01-13,138.0951,138.0951,135.3332,17820303701.343,129043661.2147,extracted
utt-amis,Liquid Fund,2021-01-13,264.763,264.763,264.763,156863836022.939,592468805.7954,extracted
utt-amis,Bond Fund,2021-01-13,107.1865,107.1865,107.1865,65946050835.3577,615245873.1103,extracted
utt-amis,Umoja Fund,2021-01-11,678.0305,678.0305,671.2502,238043780308.625,351081240.2408,extracted
utt-amis,Wekeza Maisha Fund,2021-01-11,532.0889,532.0889,521.4471,1443945753.5239,2713730.522,extracted
utt-amis,Watoto Fund,2021-01-11,406.1424,406.1424,402.081,3698108235.3225,9105446.2904,extracted
utt-amis,Jikimu Fund,2021-01-11,137.9978,137.9978,135.2378,17800011700.6494,128987645.8289,extracted
utt-amis,Liquid Fund,2021-01-11,264.5865,264.5865,264.5865,156650444601.85,592057666.6716,extracted
utt-amis,Bond Fund,2021-01-11,107.114,107.114,107.114,65671770518.3449,613101938.5453,extracted
utt-amis,Umoja Fund,2021-01-08,677.4192,677.4192,670.645,237823822387.785,351073361.9393,extracted
utt-amis,Wekeza Maisha Fund,2021-01-08,531.6694,531.6694,521.036,1442779576.8102,2713677.8528,extracted
utt-amis,Watoto Fund,2021-01-08,405.7331,405.7331,401.6758,3693538714.1163,9103369.3738,extracted
utt-amis,Jikimu Fund,2021-01-08,137.8656,137.8656,135.1083,17637467434.1593,127932304.3879,extracted
utt-amis,Liquid Fund,2021-01-08,264.3223,264.3223,264.3223,155842077927.467,589591080.9322,extracted
utt-amis,Bond Fund,2021-01-08,107.0029,107.0029,107.0029,65481527407.6018,611960488.5886,extracted
utt-amis,Umoja Fund,2021-01-07,677.0476,677.0476,670.2771,237687274034.764,351064349.0151,extracted
utt-amis,Wekeza Maisha Fund,2021-01-07,531.5297,531.5297,520.8991,1441400304.5631,2711796.4904,extracted
utt-amis,Jikimu Fund,2021-01-07,137.8111,137.8111,135.0549,17619379961.9094,127851686.567,extracted
utt-amis,Liquid Fund,2021-01-07,264.2337,264.2337,264.2337,155635627618.781,589007523.3774,extracted
